H_A_per_m,B_T
4.872627470715087838e+00,1.083739991036103856e+00
4.849741151483613066e+00,1.083383106139698793e+00
4.826873288766364567e+00,1.083026197270259949e+00
4.804023862656322308e+00,1.082669264463004710e+00
4.781192853246466257e+00,1.082312307752719471e+00
4.758380240673432127e+00,1.081955327174441317e+00
4.735586005117511377e+00,1.081598322763460462e+00
4.712810126758995466e+00,1.081241294554636800e+00
4.690052585778175853e+00,1.080884242582400123e+00
4.667313362442655489e+00,1.080527166882118584e+00
4.644592437020037323e+00,1.080170067488732233e+00
4.621889789821580052e+00,1.079812944437437805e+00
4.599205401158542372e+00,1.079455797763004821e+00
4.576539251385838725e+00,1.079098627500459928e+00
4.553891320858383551e+00,1.078741433684402118e+00
4.531261590018402785e+00,1.078384216350379399e+00
4.508650039264466614e+00,1.078026975532823784e+00
4.486056649082456715e+00,1.077669711267120078e+00
4.463481399958254769e+00,1.077312423588225654e+00
4.440924272421398200e+00,1.076955112531364112e+00
4.418385247001424432e+00,1.076597778131332950e+00
4.395864304271526635e+00,1.076240420423195676e+00
4.373361424804897979e+00,1.075883039441590805e+00
4.350876589262043126e+00,1.075525635222117860e+00
4.328409778259810992e+00,1.075168207799259701e+00
4.305960972502361983e+00,1.074810757208462197e+00
4.283530152650200762e+00,1.074453283484053667e+00
4.261117299494799227e+00,1.074095786662025320e+00
4.238722393740317784e+00,1.073738266776553596e+00
4.216345416178228334e+00,1.073380723862784603e+00
4.193986347643658519e+00,1.073023157956140672e+00
4.171645168971735984e+00,1.072665569091622473e+00
4.149321860997588374e+00,1.072307957303808346e+00
4.127016404643654823e+00,1.071950322628254293e+00
4.104728780832374468e+00,1.071592665100096431e+00
4.082458970486186445e+00,1.071234984754049435e+00
4.060206954571185634e+00,1.070877281625109090e+00
4.037972714053466916e+00,1.070519555747849738e+00
4.015756229986436665e+00,1.070161807157831158e+00
3.993557483423501253e+00,1.069804035890194793e+00
3.971376455461722799e+00,1.069446241980367418e+00
3.949213127154507674e+00,1.069088425462653147e+00
3.927067479642573744e+00,1.068730586372346192e+00
3.904939494066638872e+00,1.068372724744323321e+00
3.882829151654732414e+00,1.068014840614455840e+00
3.860736433547572233e+00,1.067656934016786074e+00
3.838661321016843431e+00,1.067299004987059208e+00
3.816603795290575363e+00,1.066941053559897101e+00
3.794563837640453130e+00,1.066583079770212716e+00
3.772541429425473325e+00,1.066225083653923100e+00
3.750536551917321049e+00,1.065867065245109435e+00
3.728549186518648639e+00,1.065509024579568420e+00
3.706579314588452689e+00,1.065150961691972098e+00
3.684626917529385537e+00,1.064792876617288497e+00
3.662691976831411012e+00,1.064434769391496172e+00
3.640774473897181451e+00,1.064076640048736255e+00
3.618874390216660686e+00,1.063718488624159964e+00
3.596991707323468290e+00,1.063360315153221380e+00
3.575126406751223840e+00,1.063002119670961143e+00
3.553278470033546910e+00,1.062643902212007774e+00
3.531447878791368566e+00,1.062285662812008979e+00
